code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
300275,梅安森,软件服务,重庆,0,10904.59,16910.09,82817.5,57915.23,11251.98,25847.27,1.53,-0.067,4.02,5.2,20111102
300276,三丰智能,专用机械,湖北,662.28,19415.13,37440,80636.11,64015.57,4458.56,16529.15,0.44,0.011,1.54,19.07,20111115
300277,海联讯,软件服务,深圳,0,5290.33,13400,66824.28,51745.87,11127.26,28388.05,2.12,-0.015,3.38,5.45,20111123
300278,华昌达,专用机械,湖北,74.5,15763,54504.33,281462.69,166018.02,23029.74,69120.78,1.27,0.079,2.6,9,20111216
300279,和晶科技,元器件,江苏,179.31,7065.5,13315.15,111915.35,58064.53,9603.42,34852.01,2.62,0.053,4.44,8.6,20111229
300280,南通锻压,专用机械,江苏,0,4800,12800,80035.3,29777.26,21481.92,42228.34,3.3,-0.014,4.9,4.06,20111229
300281,金明精机,专用机械,广东,260,10595.21,24248.4,97913.53,49485.35,17982.42,35256.05,1.45,0.019,2.83,6.92,20111229
300282,汇冠股份,电脑设备,北京,137.74,6450.6,12722.4,225760.77,107001.72,23499.35,115420.65,9.07,0.085,10.68,4.41,20111229
300283,温州宏丰,电气设备,浙江,140.24,12741.69,27624.08,91670.52,54742.36,19739.77,29005.14,1.05,0.017,2.04,4.56,20120110
300284,苏交科,建筑施工,江苏,43.26,32314.9,55201.21,402715.06,304037.94,24448.75,72346.36,1.31,0.075,4.01,3.26,20120110
300285,国瓷材料,化工原料,山东,214.17,19720.1,25447.59,94445.78,44712.3,33798.56,35236.34,1.38,0.035,2.86,10.49,20120113
300286,安科瑞,电器仪表,上海,47.79,8367.79,14300,59438.86,43598.65,8823.46,17566.92,1.23,0.098,3.33,5.64,20120113
300287,飞利信,软件服务,北京,571.07,32749.02,57020.73,263277.31,185350.42,12655.8,66026.96,1.16,0.024,2.23,24.38,20120201
300288,朗玛信息,软件服务,贵州,302.16,16318.79,33794.14,117300.57,45075.48,1209.37,53675.57,1.59,0.038,2.64,17.42,20120216
300289,利德曼,生物制药,北京,102.44,12171.92,15766.5,156100.88,62309.28,67812.42,47642.55,3.02,0.1,6.23,6.22,20120216
300290,荣科科技,软件服务,辽宁,176.5,7664.35,16071.48,61142.23,49318.59,8575.49,9698.5,0.6,0.033,3.22,7.33,20120216
300291,华录百纳,影视音像,北京,281.14,42174,70853.86,410180.66,198135.97,701.33,276650.84,3.9,0.034,5.18,7.3,20120209
300292,吴通通讯,通信设备,江苏,56.62,9328.26,23165.21,143032.66,63889.03,6667.02,62880.98,2.71,0.102,4.35,5.33,20120229
300293,蓝英装备,专用机械,辽宁,93.62,11923.87,27000,222004.52,117687.47,15907.99,15898.01,0.59,0.04,2.84,5.28,20120308
300294,博雅生物,生物制药,江西,47.43,7377.68,11370,105097.3,59561.61,16276.45,47113.76,4.14,0.398,7.95,9.5,20120308
300295,三六五网,互联网,江苏,75.53,7817.81,9603,89830.9,86198.65,1186.77,38432.96,4,0.251,8.47,8.94,20120315
300296,利亚德,半导体,北京,67.38,35902.05,65170.64,191953.31,144080.27,6956.33,45574.68,0.7,0.052,1.74,8.08,20120315
300297,蓝盾股份,软件服务,广东,376.95,30448.8,48534.25,134315.67,75248.03,32500.35,31224.31,0.64,0.021,1.49,21.46,20120315
300298,三诺生物,医疗保健,湖南,73.59,12653.41,26085.97,127271.22,100596.47,9725.67,54345.63,2.08,0.127,4.46,8.36,20120319
300299,富春通信,通信设备,福建,0,14326.95,38000.26,56280.75,43702.3,1373,13501.3,0.36,-0.003,1.49,16.06,20120319
300300,汉鼎股份,软件服务,浙江,139.18,23364.35,38280,123303.51,105688.55,9528.65,26305.24,0.69,0.048,1.95,13.64,20120319
300301,长方照明,半导体,深圳,189.67,30708.85,69036.39,179980.13,56838.96,85283.46,34537.62,0.5,0.011,1.33,6.03,20120321
300302,同有科技,软件服务,北京,945.95,10719.33,19440,56047.58,45460.37,7961.77,27849.94,1.43,0.007,2.6,9.48,20120321
300303,聚飞光电,半导体,深圳,46.77,37209.14,62233.6,144162.59,104410.18,35388.15,27265.5,0.44,0.071,1.76,7.53,20120319
300304,云意电气,汽车配件,江苏,49.04,20000,20000,121437.77,86426.56,20252.13,44781.65,2.24,0.094,4.85,3.8,20120321
300305,裕兴股份,塑料,江苏,47.8,6297.12,14525.5,131536.23,88416.28,36815.71,70149.11,4.83,0.113,8.79,2.47,20120329
300306,远方光电,电器仪表,浙江,142.19,9607.7,24000,110469.57,90088.5,15192.3,58186.67,2.42,0.04,4.39,5.19,20120329
300307,慈星股份,纺织机械,浙江,61.05,80200,80200,430098.59,327266.19,23006.45,192787.59,2.4,0.047,4.72,2.46,20120329
300308,中际装备,工程机械,山东,0,21601.08,21601.08,65311.48,29820.98,13429.67,23233.75,1.08,-0.018,2.52,5.72,20120410
300309,吉艾科技,专用机械,北京,225.56,21891.85,43454.8,142566.38,101291.96,13087.46,70286.71,1.62,0.016,3.01,4.65,20120410
300310,宜通世纪,通信设备,广东,157.58,13343.33,22880,87950.93,70218.21,8013.31,20915.51,0.91,0.075,3.03,15.69,20120425
300311,任子行,软件服务,广东,363.72,13184.32,23282.31,65249.2,41331.28,15245.72,21599.6,0.93,0.017,1.98,12.81,20120425
300312,邦讯技术,通信设备,北京,591.33,8616.37,16002,153478.36,134555.8,2787.34,51681.92,3.23,0.012,4.94,5.54,20120508
300313,天山生物,农业综合,新疆,0,14412.92,18695.09,66001.75,36759.69,21726.1,24176.98,1.29,-0.043,2.11,5.73,20120425
300314,戴维医疗,医疗保健,浙江,153.66,11549.96,28800,72803.21,53833.44,8347.53,30353.44,1.05,0.059,2.38,15.11,20120508
300315,掌趣科技,互联网,北京,92.62,161041.31,246760.69,508121.31,118035.07,10478.83,212786.7,0.86,0.032,1.65,7.11,20120511
300316,晶盛机电,专用机械,浙江,324.64,81081.81,88343.64,187725.38,129498.11,16654.27,77375.71,0.88,0.02,4.35,5.96,20120511
300317,珈伟股份,半导体,深圳,212.3,11399.54,14000,142153.11,114382.22,2710.49,37616,2.69,0.032,4.22,6.45,20120511
300318,博晖创新,医疗保健,北京,392.41,7593,20455.3,78275.75,46756.34,20653.17,27872.21,1.36,0.022,4.45,7.76,20120523
300319,麦捷科技,元器件,深圳,198.93,6378.5,13869,48371.23,28339.02,15495,10144.42,0.73,0.027,2.47,8.71,20120523
300320,海达股份,橡胶,江苏,67.65,23585.61,29334.8,103121.5,66506.03,33125.62,22601.31,0.77,0.069,2.51,7.45,20120601
300321,同大股份,塑料,山东,114.63,2404.04,4440,73708.2,32124.6,31638.72,28246.33,6.36,0.139,12.15,5.25,20120523
300322,硕贝德,通信设备,广东,0,35588.8,40521.23,106945.57,47981.92,42813.75,21645.68,0.53,-0.022,1.44,7.04,20120608
300323,华灿光电,半导体,湖北,0,29845.13,67500,392086.22,150775.61,215693.8,104387.2,1.55,-0.021,2.6,3.61,20120601
300324,旋极信息,软件服务,北京,1265.49,25248.05,47299.78,104756.61,62886.13,8864.32,32485.25,0.69,0.004,1.58,11.7,20120608
300325,德威新材,塑料,江苏,95.14,31535.74,32000,185798.88,129738.22,21825.17,11680.12,0.37,0.039,2.45,6.03,20120601
300326,凯利泰,医疗保健,上海,30.37,27468.61,35214.57,151129.63,51670.05,15461.42,68542.92,1.95,0.172,3.14,6.65,20120613
300327,中颖电子,半导体,上海,93.79,17036.8,17036.8,64282.05,58548.5,3501.58,35337.26,2.07,0.041,3.44,4.52,20120613
300328,宜安科技,铝,广东,170.27,22400,22400,86126.77,44144.23,30195.88,31762.78,1.42,0.027,2.86,6.49,20120619
300329,海伦钢琴,文教休闲,浙江,113.28,6869.39,13398,65677.25,42145.92,19342.59,26056.57,1.94,0.051,4.08,5.66,20120619
300330,华虹计通,软件服务,上海,872.95,16417.74,17007.26,58683.03,46632,11545.1,20028.6,1.18,0.004,2.57,5.44,20120619
300331,苏大维格,元器件,江苏,2107.8,6338.33,9300,69710.53,46538.73,19866.84,26335.74,2.83,0.004,5.17,6.79,20120628
300332,天壕节能,环境保护,北京,93.02,31084.81,32905,237728.77,51994.78,85690.88,72514.67,2.2,0.066,4.27,5.72,20120628
300333,兆日科技,元器件,深圳,257.42,11029.83,11200,84530.5,70047.36,290.92,60932.9,5.44,0.067,7.34,9.45,20120628
300334,津膜科技,专用机械,天津,220.21,25634.81,26100,129116.92,102073.8,20919.49,32046.81,1.23,0.022,3.31,5.9,20120705
300335,迪森股份,供气供热,广东,60.67,16492.51,31627.49,98408.25,43335.53,32142.05,29256.15,0.93,0.058,2.55,5.52,20120710
300336,新文化,影视音像,上海,56.54,41560.19,53754.8,372478.72,226767.72,12532.21,178365.81,3.32,0.082,4.63,4,20120710
300337,银邦股份,铝,江苏,0,14933.95,37360,264942.22,127411.82,89463.21,101970.86,2.73,-0.045,4.58,3.4,20120718
300338,开元仪器,电器仪表,湖南,334.65,9671.59,25200,86316.27,57152.88,19474.38,41227.89,1.64,0.008,3.02,3.35,20120726
300339,润和软件,软件服务,江苏,252.88,12972.37,28461.67,213144.34,79511.21,11293.28,91284.1,3.21,0.043,5.2,8.37,20120718
300340,科恒股份,元器件,广东,0,7254.27,10000,100575.25,79289.11,14787.17,51351.6,5.14,-0.052,8.64,2.48,20120726
300341,麦迪电气,电气设备,福建,123.54,7286.64,18656,63039.6,46859.84,12289.7,19709,1.06,0.039,3.05,6.34,20120726
300342,天银机电,元器件,江苏,44,6650,20000,103496.42,63524.3,13772.2,33769.71,1.69,0.123,4.08,5.3,20120726
300343,联创节能,化工原料,山东,2370.36,2888,8000,92249.9,38146.71,27074.14,22356.57,2.79,0.006,5.85,9.98,20120801
300344,太空板业,其他建材,北京,0,10422.41,24124.8,90122.43,38501.28,30162.75,33510.98,1.39,-0.061,2.82,3.6,20120801
300345,红宇新材,钢加工,湖南,152.4,8034.91,12480,83555.42,48330.93,18057.1,38834.03,3.11,0.052,5.05,6.23,20120801
300346,南大光电,半导体,江苏,157.99,5734.47,16086.4,126656.5,104884.26,14492.84,72054.9,4.48,0.056,7.34,4.83,20120807
300347,泰格医药,医疗保健,浙江,130.69,24132.41,43059.83,115220.01,56150,13284.49,36062.21,0.84,0.083,2.06,21.2,20120817
300348,长亮科技,软件服务,深圳,487.93,3250,14144.5,65980.18,40891.65,603.14,35937.26,2.54,0.046,3.48,25.63,20120817
300349,金卡股份,电器仪表,浙江,124.93,4500,18000,112694.77,55579.5,15371.49,30568.56,1.7,0.12,4.95,12.08,20120817
300350,华鹏飞,仓储物流,深圳,237.57,2412.05,8667,86628.56,68703.15,7127.95,19784.14,2.28,0.065,4.98,12.45,20120821
300351,永贵电器,元器件,浙江,88.6,9352.2,33719.39,116933.55,82192.28,9996.38,40640.4,1.21,0.062,3.01,7.26,20120920
300352,北信源,软件服务,北京,6103.18,12574.41,26680,79074.96,69601.77,4540.66,18060.11,0.68,0.001,2.63,10.04,20120912
300353,东土科技,通信设备,北京,7593.66,8968.3,17124.09,52270.55,35491.7,9914.66,10879.17,0.64,0.003,2.46,30.92,20120927
300354,东华测试,电器仪表,江苏,0,4477.02,13837.01,35272.39,26487.27,6714.62,15628.57,1.13,-0.017,2.38,11.37,20120920
300355,蒙草抗旱,环境保护,内蒙,49.5,22813.68,44039.23,332638.22,261553.22,21424.32,50807.26,1.15,0.06,3.33,3.57,20120927
300356,光一科技,电气设备,江苏,745.36,6682.33,16122.17,185848.81,103953.93,13701.95,91956.96,5.7,0.011,8.05,4.12,20121009
300357,我武生物,生物制药,浙江,74.84,6936.16,16160,50531.92,41547.31,3761.4,18170.96,1.12,0.15,3.03,14.79,20140121
300358,楚天科技,专用机械,湖南,94,7338.62,26628.88,139674.06,88273.36,35578.51,15955.25,0.6,0.094,3.52,10.04,20140121
300359,全通教育,文教休闲,广东,670.53,7945.37,21384,39579.12,25790.32,947.37,12505.19,0.58,0.027,1.76,40.54,20140121
300360,炬华科技,电器仪表,浙江,62.37,7464,24178.5,142303.11,133279.27,6926.91,12186.2,0.5,0.177,3.75,11.76,20140121
300362,天保重装,电气设备,四川,498.06,4570.93,10273.16,159138.8,98906.68,39877.17,34177.85,3.33,0.017,5.99,5.76,20140121
300363,博腾股份,化学制药,重庆,65.42,9562.5,27250,179872.59,66269.13,64246.6,16168.4,0.59,0.115,3.02,9.93,20140129
300364,中文在线,出版业,北京,0,3000,12000,57316.63,32972.3,478.76,16734.85,1.39,-0.126,3.78,15.79,20150121
300365,恒华科技,软件服务,北京,515.5,5755.5,17575.9,54590.76,45983.85,6445.2,22605.89,1.29,0.011,3.03,7.8,20140123
300366,创意信息,软件服务,四川,0,3503.42,11430,44325.7,39174.21,1467.81,10575.21,0.93,-0.011,3,11.5,20140127
300367,东方网力,电脑设备,北京,146.57,15368.17,29786.25,156432.19,112767.01,10640.5,34297.56,1.15,0.086,2.89,17.46,20140129
300368,汇金股份,专用机械,河北,0,7652.35,24760,79166.78,36505.98,25224.65,18323.75,0.74,-0.031,2.09,8.38,20140123
300369,绿盟科技,软件服务,北京,0,10253.7,35798.46,180028,117715.4,9247.17,85651.86,2.39,-0.125,3.99,9.7,20140129
300370,安控科技,电器仪表,北京,0,12312.38,24307.84,92209.11,72289.03,16037.17,14429.35,0.59,-0.051,1.75,11.54,20140123
300371,汇中股份,电器仪表,河北,0,3551.13,12000,49209.82,31230.49,1386.87,20783.75,1.73,-0.008,3.83,5.52,20140123
300372,欣泰电气,电气设备,辽宁,135.11,9073.75,17155.72,112290.17,93452.61,12521.19,20619.75,1.2,0.023,3.85,3.22,20140127
300373,扬杰科技,半导体,江苏,109,5080,16753,93604.11,63398.32,22074.72,26804.05,1.6,0.189,4.49,18.36,20140123
300374,恒通科技,其他建材,北京,0,4868,19468,112542.42,75191.03,19969.71,35713.9,1.83,-0.025,3.67,5.97,20150319
300375,鹏翎股份,汽车配件,天津,29.77,7187.89,18220.28,123220.95,74039.11,33248.67,34645.14,1.9,0.171,5.26,3.88,20140127
300376,易事特,电气设备,广东,63.93,6269.2,25046,278131.84,238203.75,27243.5,12960.36,0.52,0.102,4.43,5.92,20140127
300377,赢时胜,软件服务,深圳,0,3308.37,11070,44487.4,30972.93,9943.32,13772.4,1.24,-0.073,3.78,49.64,20140127
300378,鼎捷软件,软件服务,上海,0,5112.5,20074.6,143376.13,119925.13,8620.75,65828.5,3.28,-0.076,5.63,9.55,20140127
300379,东方通,软件服务,北京,0,5869,11522.03,80891.43,38444.12,766.42,55579.13,4.82,-0.051,6.73,8.27,20140128
300380,安硕信息,软件服务,上海,881.51,4832.25,13744,47153.57,41061.98,2899.78,21186.15,1.54,0.02,3.05,23,20140128
300381,溢多利,饲料,广东,143.28,2633.5,10254.05,94030.96,42225.1,30740.4,32017.38,3.12,0.071,7.09,5.77,20140128
300382,斯莱克,专用机械,江苏,47.88,3167.83,11712.13,79858.13,64901.61,10798.24,23729.48,2.03,0.208,5.5,7.22,20140129
300383,光环新网,电信运营,北京,299.95,11692.33,27290,89725.4,32671.05,35695.5,31116.3,1.14,0.081,2.64,36.81,20140129
300384,三联虹普,纺织机械,北京,55.04,3735.19,14935.2,133832.3,115780.21,10971.87,35930.7,2.41,0.292,4.99,12.88,20140801
300385,雪浪环境,专用机械,江苏,83.04,4368.6,12000,116964.97,65202,20766.88,35692.9,2.97,0.094,5.51,5.65,20140626
300386,飞天诚信,软件服务,北京,147.89,7745.35,20902.19,159184.27,134365.95,2126.4,68669.25,3.29,0.1,6.75,8.78,20140626
300387,富邦股份,化工原料,湖北,64.55,1299,6099,63215.93,50825.56,5556.83,28061.45,4.6,0.236,9.53,6.39,20140702
300388,国祯环保,环境保护,安徽,160.04,6618,26467.96,275853,75686.27,12969.92,26243.19,0.99,0.035,2.91,7.71,20140801
300389,艾比森,半导体,深圳,46.57,3094,16013.4,119038.42,87837.03,17526.76,27911.7,1.74,0.188,4.79,7.34,20140801
300390,天华超净,电脑设备,江苏,55.16,2337,11697,41717.87,27559.38,9033.75,9688,0.83,0.096,2.92,7.24,20140731
300391,康跃科技,机械基件,山东,264.88,4167.5,16667.5,73221.7,40745.87,20611.57,16816.2,1.01,0.017,2.2,8.06,20140801
300392,腾信股份,互联网,北京,308.06,3200,12800,93577.78,78883.93,442.66,40180.34,3.14,0.109,6.09,21.96,20140910
300393,中来股份,塑料,江苏,53.56,2296.5,11949,108405.05,82525.65,19660.25,32665.26,2.73,0.228,6.42,7.62,20140912
300394,天孚通信,通信设备,江苏,51.67,1524,7434,72350.93,61028.1,7412.27,33292.35,4.48,0.31,8.54,7.35,20150217
300395,菲利华,玻璃,湖北,62.39,3240,12920,73782.5,54695.69,16615.5,29822.8,2.31,0.094,5.12,4.56,20140910
300396,迪瑞医疗,医疗保健,吉林,79.41,3835,15335,104914.17,85205.52,16635.95,50196.37,3.27,0.119,6.12,6.17,20140910
300397,天和防务,通信设备,陕西,0,3000,12000,147388.8,129237.42,5981.16,64742.46,5.4,-0.06,10.74,9.97,20140910
300398,飞凯材料,染料涂料,上海,75.05,2600,10400,84822.09,51974.01,8979.2,31700.68,3.05,0.232,6.27,11.09,20141009
300399,京天利,互联网,北京,170.62,2000,8000,49333.4,38999.73,3841.46,19904.6,2.49,0.136,5.92,15.65,20141009
300400,劲拓股份,专用机械,深圳,231.73,3000,12000,45665.56,38645.19,4839.26,12372.94,1.03,0.033,3.03,10.01,20141010
300401,花园生物,食品,浙江,91.33,4540,18140,75073.21,39678.18,17240.26,14128.17,0.78,0.037,3.95,3.4,20141009
300402,宝色股份,专用机械,江苏,0,5100,20200,153194.36,104985.81,30901.51,22421.65,1.11,-0.097,3.37,4.52,20141010
300403,地尔汉宇,电气设备,广东,43.87,3400,13400,127215.55,99146.7,16608.85,64369.76,4.8,0.241,8.76,4.82,20141030
300404,博济医药,医疗保健,广东,259.29,1667,6667,31037.91,21869.55,6111.9,5347.51,0.8,0.059,4.45,13.77,20150424
300405,科隆精化,化工原料,辽宁,0,1700,6800,141744.77,106753.47,19559.09,27524.51,4.05,-0.046,9.14,4.98,20141030
300406,九强生物,化学制药,北京,42.48,4886,24886,109318.8,101754.15,6700.52,35945.4,1.44,0.219,4.19,8.9,20141030
300407,凯发电气,电气设备,天津,0,3400,13600,107128.36,82085.78,9782.92,32715.19,2.41,-0.012,5.37,5.39,20141203
300408,三环集团,元器件,广东,55.17,9200,85760,438735.41,338013.75,73712.55,126515.38,1.48,0.192,4.4,9.62,20141203
300409,道氏技术,陶瓷,广东,136.36,2437.5,9750,70783,56499.57,9957.65,27629.8,2.83,0.087,5.88,8.1,20141203
300410,正业科技,电器仪表,广东,321.05,1500,6000,48187.45,40271.95,6398.43,14292.12,2.38,0.029,6.4,5.75,20141231
300411,金盾股份,专用机械,浙江,513.25,4000,16000,68443.96,47240.64,8946.91,27983.74,1.75,0.026,3.23,16.64,20141231
300412,迦南科技,医疗保健,浙江,222.37,2948,11748,43711.23,32632.77,9303.99,15839.95,1.35,0.042,3.08,12.08,20141231
300413,快乐购,百货,湖南,143.39,7000,40100,209343.7,192756.06,4806.1,67156.05,1.67,0.059,3.86,8.73,20150121
300414,中光防雷,元器件,四川,55.36,2107,8426.5,47947.68,42110.71,0,0,0,0.276,5.4,11.31,20150513
300415,伊之密,专用机械,广东,69.04,3000,12000,153067.81,95706.68,34446.46,34821.45,2.9,0.096,6.28,4.2,20150123
300416,苏试试验,电器仪表,江苏,478.33,1570,6280,58988.01,41503.51,14007.62,20290.38,3.23,0.029,6.53,8.38,20150122
300417,南华仪器,电器仪表,广东,109.29,1020,4080,36352.75,32387.71,731.27,16073.74,3.94,0.133,8.27,7.05,20150123
300418,昆仑万维,互联网,北京,139.3,7000,28000,283678.56,246665.42,2938.05,142375.63,5.08,0.28,8.59,18.14,20150121
300419,浩丰科技,软件服务,北京,248.73,1030,4110,60081.78,52789.98,5701.26,26430.55,6.43,0.242,12.61,19.06,20150122
300420,五洋科技,机械基件,江苏,321.94,2000,8000,47493.35,36402.55,7057.97,19870.35,2.48,0.04,4.81,7.96,20150217
300421,力星股份,机械基件,江苏,107.19,2800,11200,76100.6,43605.35,26318.77,32171.43,2.87,0.108,5.02,9.22,20150217
300422,博世科,环境保护,广西,288.24,1550,6200,76292.9,63295.2,3794.88,13884.07,2.24,0.068,5.37,14.58,20150217
300423,鲁亿通,电气设备,山东,121.91,2200,8800,62494.38,54115.05,4646.21,17872.17,2.03,0.07,4.66,6.03,20150217
300424,航新科技,航空,广东,145.85,3327,13307,79350.06,42345.48,26481.31,37.16,0,0.101,4.64,12.68,20150422
300425,环能科技,专用机械,四川,187.4,1800,7200,84491.38,63913.44,12353.83,36281.2,5.04,0.07,9.11,5.09,20150216
300426,唐德影视,影视音像,浙江,72.16,2000,8000,122092.96,120911.17,406.68,42977.09,5.37,0.46,9.94,11.07,20150217
300427,红相电力,电气设备,福建,0,2217,8867,55940.01,51553.8,3577.37,19952.45,2.25,-0.08,5.67,11.39,20150217
300428,四通新材,铝,河北,55.58,2020,8080,79443.46,59273.23,13251.54,29340.1,3.63,0.25,7.18,5.8,20150319
300429,强力新材,化工原料,江苏,110.79,2000,7980,66514.85,44917.78,14131.12,29792.47,3.73,0.37,7,17.75,20150324
300430,诚益通,电器仪表,北京,121.22,1520,6080,95986.93,78151.11,4469.83,31703.83,5.21,0.23,9.36,9.11,20150319
300431,暴风科技,互联网,北京,0,3000,12000,60988.68,47034.96,2591.88,18285.4,1.52,-0.04,3.75,82.02,20150324
300432,富临精工,汽车配件,四川,58.05,3000,12000,119497.5,92188.36,18601.27,36243.05,3.02,0.47,6.81,11.96,20150319
300433,蓝思科技,元器件,湖南,40.17,6736,67336,1931454.25,797460.88,960897.69,145755.05,2.16,0.67,13.84,6.99,20150318
